Gene	Num_sgRNAs	RRA_Score_Neg	PValue_Neg	FDR_Neg	Rank_Neg	neg|goodsgrna	LFC_Neg	RRA_Score_Pos	PValue_Pos	FDR_Pos	Rank_Pos	pos|goodsgrna	LFC_Pos	FDR	Direction	logFC	RRA_Score	Significance
NonTargeting_213	1	0.76017	0.76202	0.999995	490	0	0.32032	0.23983	0.23973	0.903325	263	0	0.32032	0.903325	enriched	0.32032	0.23983	not_significant
NonTargeting_77	1	0.76086	0.76269	0.999995	491	0	0.31806	0.23914	0.23901	0.903325	262	0	0.31806	0.903325	enriched	0.31806	0.23914	not_significant
NonTargeting_277	1	0.76155	0.76335	0.999995	492	0	0.32245	0.23845	0.23831	0.903325	261	0	0.32245	0.903325	enriched	0.32245	0.23845	not_significant
SLC22A15	6	0.76165	0.75963	0.999995	493	1	0.0057985	0.22311	0.33952	0.903325	244	2	0.0057985	0.903325	enriched	0.0057985	0.22311	not_significant
NonTargeting_392	1	0.76224	0.76396	0.999995	494	0	0.33066	0.23776	0.23763	0.903325	259	0	0.33066	0.903325	enriched	0.33066	0.23776	not_significant
CDKN2A	6	0.7629	0.76086	0.999995	495	1	0.067244	0.16614	0.27695	0.903325	180	2	0.067244	0.903325	enriched	0.067244	0.16614	not_significant
NonTargeting_404	1	0.76328	0.76493	0.999995	496	0	0.32623	0.23672	0.2367	0.903325	258	0	0.32623	0.903325	enriched	0.32623	0.23672	not_significant
FLNB	6	0.76414	0.762	0.999995	497	1	-0.26309	0.76102	0.75782	0.938625	726	0	-0.26309	0.938625	enriched	-0.26309	0.76102	not_significant
NonTargeting_265	1	0.76466	0.76623	0.999995	498	0	0.33938	0.23534	0.23518	0.903325	257	0	0.33938	0.903325	enriched	0.33938	0.23534	not_significant
TAS2R49	6	0.76476	0.76265	0.999995	499	1	0.15833	0.86523	0.86339	0.992399	783	0	0.15833	0.992399	enriched	0.15833	0.86523	not_significant
CCL20	6	0.76538	0.76319	0.999995	500	1	0.12839	0.74819	0.74527	0.938625	714	0	0.12839	0.938625	enriched	0.12839	0.74819	not_significant
HTR3C	6	0.766	0.76385	0.999995	501	1	0.1667	0.065492	0.14532	0.903325	88	2	0.1667	0.903325	enriched	0.1667	0.065492	not_significant
NonTargeting_359	1	0.76707	0.76882	0.999995	502	0	0.33599	0.23293	0.23284	0.903325	255	0	0.33599	0.903325	enriched	0.33599	0.23293	not_significant
OR4A2	6	0.76723	0.76501	0.999995	503	1	-0.057232	0.48603	0.5433	0.905257	497	1	-0.057232	0.905257	enriched	-0.057232	0.48603	not_significant
NonTargeting_69	1	0.76741	0.7692	0.999995	504	0	0.33036	0.23259	0.2325	0.903325	254	0	0.33036	0.903325	enriched	0.33036	0.23259	not_significant
KDR	6	0.76784	0.76567	0.999995	505	1	0.30375	0.084825	0.18056	0.903325	110	2	0.30375	0.903325	enriched	0.30375	0.084825	not_significant
CHRNA9	6	0.76907	0.76689	0.999995	506	1	0.13693	0.78791	0.78582	0.939222	753	0	0.13693	0.939222	enriched	0.13693	0.78791	not_significant
TAS2R1	6	0.76968	0.76739	0.999995	507	1	-0.13815	0.78275	0.78054	0.938625	751	0	-0.13815	0.938625	enriched	-0.13815	0.78275	not_significant
KCNJ13	6	0.77028	0.76793	0.999995	508	1	0.026658	0.42107	0.50678	0.904141	443	1	0.026658	0.904141	enriched	0.026658	0.42107	not_significant
NonTargeting_263	1	0.77052	0.77227	0.999995	509	0	0.33366	0.22948	0.22939	0.903325	251	0	0.33366	0.903325	enriched	0.33366	0.22948	not_significant
CHRNA5	6	0.77089	0.76854	0.999995	510	1	0.23523	0.43406	0.51423	0.904141	454	1	0.23523	0.904141	enriched	0.23523	0.43406	not_significant
NonTargeting_124	1	0.77121	0.77293	0.999995	511	0	0.34004	0.22879	0.22876	0.903325	250	0	0.34004	0.903325	enriched	0.34004	0.22879	not_significant
KCNJ11	6	0.77149	0.76929	0.999995	512	1	0.014706	0.54372	0.57921	0.905257	551	1	0.014706	0.905257	enriched	0.014706	0.54372	not_significant
NonTargeting_81	1	0.77259	0.77436	0.999995	513	0	0.34751	0.22741	0.22714	0.903325	249	0	0.34751	0.903325	enriched	0.34751	0.22741	not_significant
NonTargeting_348	1	0.77328	0.77509	0.999995	514	0	0.34566	0.22672	0.22647	0.903325	248	0	0.34566	0.903325	enriched	0.34566	0.22672	not_significant
OR9A2	6	0.7733	0.77106	0.999995	515	1	-0.085574	0.86129	0.85924	0.990159	781	0	-0.085574	0.990159	enriched	-0.085574	0.86129	not_significant
SELP	6	0.77569	0.77325	0.999995	516	1	0.16602	0.15377	0.26308	0.903325	172	2	0.16602	0.903325	enriched	0.16602	0.15377	not_significant
NonTargeting_486	1	0.77603	0.77793	0.999995	517	0	0.34756	0.22397	0.22347	0.903325	245	0	0.34756	0.903325	enriched	0.34756	0.22397	not_significant
SLC22A3	6	0.77688	0.77443	0.999995	518	1	0.19516	0.56482	0.59345	0.905257	573	1	0.19516	0.905257	enriched	0.19516	0.56482	not_significant
NonTargeting_74	1	0.77707	0.77913	0.999995	519	0	0.3481	0.22293	0.22251	0.903325	243	0	0.3481	0.903325	enriched	0.3481	0.22293	not_significant
NonTargeting_363	1	0.77741	0.7794	0.999995	520	0	0.34891	0.22259	0.22219	0.903325	242	0	0.34891	0.903325	enriched	0.34891	0.22259	not_significant
OR15A2	6	0.77807	0.77588	0.999995	521	1	0.014756	0.35229	0.47266	0.904141	384	1	0.014756	0.904141	enriched	0.014756	0.35229	not_significant
NonTargeting_369	1	0.7781	0.78013	0.999995	522	0	0.35534	0.2219	0.22153	0.903325	241	0	0.35534	0.903325	enriched	0.35534	0.2219	not_significant
OR13A2	6	0.77866	0.77634	0.999995	523	1	0.18456	0.38473	0.48828	0.904141	409	1	0.18456	0.904141	enriched	0.18456	0.38473	not_significant
NonTargeting_137	1	0.78155	0.78362	0.999995	524	0	0.35671	0.21845	0.21811	0.903325	239	0	0.35671	0.903325	enriched	0.35671	0.21845	not_significant
NonTargeting_138	1	0.7819	0.784	0.999995	525	0	0.35984	0.2181	0.21771	0.903325	238	0	0.35984	0.903325	enriched	0.35984	0.2181	not_significant
KCNJ6	6	0.78275	0.78059	0.999995	526	1	0.2023	0.21504	0.33068	0.903325	235	2	0.2023	0.903325	enriched	0.2023	0.21504	not_significant
NonTargeting_431	1	0.78328	0.78529	0.999995	527	0	0.35393	0.21672	0.21625	0.903325	237	0	0.35393	0.903325	enriched	0.35393	0.21672	not_significant
CXCL1	6	0.7862	0.78404	0.999995	528	0	0.091893	0.28845	0.41286	0.903325	322	2	0.091893	0.903325	enriched	0.091893	0.28845	not_significant
NonTargeting_246	1	0.78707	0.78909	0.999995	529	0	0.36228	0.21293	0.21243	0.903325	232	0	0.36228	0.903325	enriched	0.36228	0.21293	not_significant
RBL2	6	0.78791	0.78582	0.999995	530	0	0.055493	0.24928	0.36986	0.903325	271	2	0.055493	0.903325	enriched	0.055493	0.24928	not_significant
NonTargeting_275	1	0.78845	0.79033	0.999995	531	0	0.36232	0.21155	0.21106	0.903325	230	0	0.36232	0.903325	enriched	0.36232	0.21155	not_significant
KCNK3	6	0.78848	0.78642	0.999995	532	0	0.17695	0.19419	0.30833	0.903325	208	2	0.17695	0.903325	enriched	0.17695	0.19419	not_significant
NonTargeting_371	1	0.79017	0.79194	0.999995	533	0	0.36579	0.20983	0.20947	0.903325	229	0	0.36579	0.903325	enriched	0.36579	0.20983	not_significant
CDKN1B	6	0.79017	0.7881	0.999995	534	0	0.031028	0.33921	0.46684	0.904141	374	1	0.031028	0.904141	enriched	0.031028	0.33921	not_significant
DRD5	6	0.79074	0.7886	0.999995	535	0	0.10824	0.19751	0.31195	0.903325	212	2	0.10824	0.903325	enriched	0.10824	0.19751	not_significant
TAS2R43	6	0.79242	0.79028	0.999995	536	0	0.20235	0.1187	0.22443	0.903325	144	2	0.20235	0.903325	enriched	0.20235	0.1187	not_significant
KCNK15	6	0.79297	0.79094	0.999995	537	0	0.065132	0.24681	0.36718	0.903325	268	2	0.065132	0.903325	enriched	0.065132	0.24681	not_significant
RB1	6	0.79353	0.79159	0.999995	538	0	-0.096543	0.18026	0.29301	0.903325	192	1	-0.096543	0.903325	enriched	-0.096543	0.18026	not_significant
ABCC10	6	0.79409	0.79209	0.999995	539	0	0.10725	0.55332	0.58554	0.905257	558	1	0.10725	0.905257	enriched	0.10725	0.55332	not_significant
NonTargeting_262	1	0.79431	0.79602	0.999995	540	0	0.36528	0.20569	0.20538	0.903325	227	0	0.36528	0.903325	enriched	0.36528	0.20569	not_significant
NonTargeting_356	1	0.795	0.79681	0.999995	541	0	0.37101	0.205	0.20486	0.903325	226	0	0.37101	0.903325	enriched	0.37101	0.205	not_significant
GRID2	6	0.79574	0.79364	0.999995	542	0	0.32851	0.39705	0.49459	0.904141	422	1	0.32851	0.904141	enriched	0.32851	0.39705	not_significant
ABCG2	6	0.79629	0.79412	0.999995	543	0	-0.099512	0.96412	0.964	0.999995	801	0	-0.099512	0.999995	enriched	-0.099512	0.96412	not_significant
NonTargeting_285	1	0.79638	0.79823	0.999995	544	0	0.37671	0.20362	0.20336	0.903325	222	0	0.37671	0.903325	enriched	0.37671	0.20362	not_significant
NonTargeting_399	1	0.79672	0.79867	0.999995	545	0	0.37035	0.20328	0.20302	0.903325	221	0	0.37035	0.903325	enriched	0.37035	0.20328	not_significant
NonTargeting_224	1	0.79707	0.79906	0.999995	546	0	0.37977	0.20293	0.20274	0.903325	220	0	0.37977	0.903325	enriched	0.37977	0.20293	not_significant
KCNK14	6	0.79739	0.79527	0.999995	547	0	0.14523	0.23777	0.3565	0.903325	260	2	0.14523	0.903325	enriched	0.14523	0.23777	not_significant
NonTargeting_245	1	0.79776	0.7998	0.999995	548	0	0.37507	0.20224	0.20195	0.903325	218	0	0.37507	0.903325	enriched	0.37507	0.20224	not_significant
KCNK17	6	0.79794	0.79589	0.999995	549	0	0.27593	0.26087	0.38292	0.903325	289	2	0.27593	0.903325	enriched	0.27593	0.26087	not_significant
IGF1	6	0.79848	0.79656	0.999995	550	0	0.058277	0.6669	0.66984	0.924377	650	1	0.058277	0.924377	enriched	0.058277	0.6669	not_significant
NonTargeting_280	1	0.79914	0.80104	0.999995	551	0	0.37821	0.20086	0.20049	0.903325	217	0	0.37821	0.903325	enriched	0.37821	0.20086	not_significant
NonTargeting_221	1	0.79948	0.80141	0.999995	552	0	0.38061	0.20052	0.20007	0.903325	216	0	0.38061	0.903325	enriched	0.38061	0.20052	not_significant
NonTargeting_342	1	0.80086	0.8029	0.999995	553	0	0.36975	0.19914	0.19871	0.903325	215	0	0.36975	0.903325	enriched	0.36975	0.19914	not_significant
NonTargeting_140	1	0.80224	0.80431	0.999995	554	0	0.37711	0.19776	0.19724	0.903325	214	0	0.37711	0.903325	enriched	0.37711	0.19776	not_significant
OR1A1	6	0.80226	0.80025	0.999995	555	0	0.078985	0.78216	0.77988	0.938625	750	0	0.078985	0.938625	enriched	0.078985	0.78216	not_significant
CASP10	6	0.8028	0.80072	0.999995	556	0	0.08086	0.56067	0.59033	0.905257	566	1	0.08086	0.905257	enriched	0.08086	0.56067	not_significant
TAS2R26	6	0.80333	0.80127	0.999995	557	0	-0.068653	0.5851	0.60692	0.912974	591	1	-0.068653	0.912974	enriched	-0.068653	0.5851	not_significant
NonTargeting_83	1	0.80397	0.80598	0.999995	558	0	0.38523	0.19603	0.19546	0.903325	211	0	0.38523	0.903325	enriched	0.38523	0.19603	not_significant
NonTargeting_383	1	0.80534	0.80735	0.999995	559	0	0.38761	0.19466	0.19415	0.903325	209	1	0.38761	0.903325	enriched	0.38761	0.19466	not_significant
TAS2R18	6	0.80651	0.80444	0.999995	560	0	0.28692	0.05069	0.11765	0.903325	67	3	0.28692	0.903325	enriched	0.28692	0.05069	not_significant
NonTargeting_143	1	0.80672	0.80851	0.999995	561	0	0.38626	0.19328	0.19292	0.903325	207	1	0.38626	0.903325	enriched	0.38626	0.19328	not_significant
ABCC3	6	0.80704	0.80488	0.999995	562	0	0.45266	0.0032053	0.011932	0.536662	16	3	0.45266	0.536662	enriched	0.45266	0.0032053	not_significant
CHRNB3	6	0.80809	0.80613	0.999995	563	0	0.13857	0.20226	0.31696	0.903325	219	2	0.13857	0.903325	enriched	0.13857	0.20226	not_significant
NonTargeting_241	1	0.8081	0.80984	0.999995	564	0	0.3901	0.1919	0.19139	0.903325	206	1	0.3901	0.903325	enriched	0.3901	0.1919	not_significant
OR8A1	6	0.80861	0.80666	0.999995	565	0	-0.034473	0.12704	0.23373	0.903325	151	2	-0.034473	0.903325	enriched	-0.034473	0.12704	not_significant
CACNA5A	6	0.80913	0.80714	0.999995	566	0	0.028274	0.3036	0.42918	0.903325	342	2	0.028274	0.903325	enriched	0.028274	0.3036	not_significant
CACNA7A	6	0.80965	0.8076	0.999995	567	0	0.31362	0.037047	0.091834	0.903325	50	3	0.31362	0.903325	enriched	0.31362	0.037047	not_significant
TAS2R45	6	0.81017	0.80799	0.999995	568	0	-0.042231	0.7495	0.74648	0.938625	716	0	-0.042231	0.938625	enriched	-0.042231	0.7495	not_significant
TAS2R12	6	0.81068	0.80846	0.999995	569	0	0.068756	0.81781	0.81553	0.951982	771	0	0.068756	0.951982	enriched	0.068756	0.81781	not_significant
NonTargeting_39	1	0.81086	0.81218	0.999995	570	0	0.40145	0.18914	0.18863	0.903325	202	1	0.40145	0.903325	enriched	0.40145	0.18914	not_significant
NonTargeting_400	1	0.81121	0.81269	0.999995	571	0	0.39901	0.18879	0.18831	0.903325	201	1	0.39901	0.903325	enriched	0.39901	0.18879	not_significant
NonTargeting_493	1	0.8119	0.81331	0.999995	572	0	0.39305	0.1881	0.18765	0.903325	200	1	0.39305	0.903325	enriched	0.39305	0.1881	not_significant
TIE1	6	0.81274	0.81052	0.999995	573	0	0.16776	0.7062	0.70461	0.924406	687	1	0.16776	0.924406	enriched	0.16776	0.7062	not_significant
NonTargeting_35	1	0.81293	0.8143	0.999995	574	0	0.39326	0.18707	0.18649	0.903325	199	1	0.39326	0.903325	enriched	0.39326	0.18707	not_significant
NonTargeting_366	1	0.81328	0.81465	0.999995	575	0	0.39621	0.18672	0.18619	0.903325	198	1	0.39621	0.903325	enriched	0.39621	0.18672	not_significant
VEGFA	6	0.81427	0.81195	0.999995	576	0	0.14855	0.029276	0.076003	0.903325	42	3	0.14855	0.903325	enriched	0.14855	0.029276	not_significant
NonTargeting_353	1	0.81431	0.81561	0.999995	577	0	0.40253	0.18569	0.18491	0.903325	197	1	0.40253	0.903325	enriched	0.40253	0.18569	not_significant
NonTargeting_153	1	0.81466	0.8159	0.999995	578	0	0.39671	0.18534	0.18465	0.903325	196	1	0.39671	0.903325	enriched	0.39671	0.18534	not_significant
FGFR2	6	0.81478	0.81256	0.999995	579	0	0.071963	0.16969	0.281	0.903325	183	2	0.071963	0.903325	enriched	0.071963	0.16969	not_significant
NonTargeting_430	1	0.815	0.8162	0.999995	580	0	0.3939	0.185	0.18426	0.903325	195	1	0.3939	0.903325	enriched	0.3939	0.185	not_significant
OR16A1	6	0.81529	0.81302	0.999995	581	0	-0.18631	0.067339	0.14845	0.903325	91	1	-0.18631	0.903325	enriched	-0.18631	0.067339	not_significant
SLC22A14	6	0.8168	0.81437	0.999995	582	0	0.03516	0.6084	0.62446	0.919284	605	1	0.03516	0.919284	enriched	0.03516	0.6084	not_significant
NonTargeting_323	1	0.81707	0.81829	0.999995	583	0	0.40388	0.18293	0.18236	0.903325	193	1	0.40388	0.903325	enriched	0.40388	0.18293	not_significant
ANGPT1	6	0.81781	0.81553	0.999995	584	0	0.045648	0.68628	0.68599	0.924377	667	1	0.045648	0.924377	enriched	0.045648	0.68628	not_significant
HIF1A	6	0.81831	0.81602	0.999995	585	0	0.099767	0.0072196	0.024086	0.775862	22	3	0.099767	0.775862	enriched	0.099767	0.0072196	not_significant
TAS2R14	6	0.81881	0.81643	0.999995	586	0	0.36176	0.07058	0.15482	0.903325	96	2	0.36176	0.903325	enriched	0.36176	0.07058	not_significant
FAK	6	0.8198	0.81736	0.999995	587	0	0.084388	0.82567	0.82311	0.957107	774	0	0.084388	0.957107	enriched	0.084388	0.82567	not_significant
OR7A1	6	0.8203	0.8177	0.999995	588	0	0.03751	0.72857	0.72599	0.928845	704	1	0.03751	0.928845	enriched	0.03751	0.72857	not_significant
KCNJ10	6	0.82128	0.81871	0.999995	589	0	0.13114	0.28257	0.40664	0.903325	317	2	0.13114	0.903325	enriched	0.13114	0.28257	not_significant
NonTargeting_487	1	0.82155	0.82264	0.999995	590	0	0.41265	0.17845	0.17824	0.903325	191	1	0.41265	0.903325	enriched	0.41265	0.17845	not_significant
GRIN2D	6	0.82227	0.81974	0.999995	591	0	0.030213	0.36798	0.4797	0.904141	398	1	0.030213	0.904141	enriched	0.030213	0.36798	not_significant
CXCL2	6	0.82276	0.82017	0.999995	592	0	0.036026	0.56379	0.59269	0.905257	572	1	0.036026	0.905257	enriched	0.036026	0.56379	not_significant
OR18A2	6	0.82373	0.82119	0.999995	593	0	0.11546	0.16049	0.27047	0.903325	176	2	0.11546	0.903325	enriched	0.11546	0.16049	not_significant
NonTargeting_435	1	0.825	0.82602	0.999995	594	0	0.4223	0.175	0.17508	0.903325	190	1	0.4223	0.903325	enriched	0.4223	0.175	not_significant
ABCG7	6	0.82519	0.82274	0.999995	595	0	0.25692	0.10854	0.21319	0.903325	135	2	0.25692	0.903325	enriched	0.25692	0.10854	not_significant
HTR2A	6	0.82615	0.82356	0.999995	596	0	-0.14093	0.86366	0.86178	0.991824	782	0	-0.14093	0.991824	enriched	-0.14093	0.86366	not_significant
TLN1	6	0.82664	0.82397	0.999995	597	0	0.22124	0.22981	0.34723	0.903325	252	2	0.22124	0.903325	enriched	0.22124	0.22981	not_significant
NonTargeting_320	1	0.82672	0.82759	0.999995	598	0	0.42298	0.17328	0.17335	0.903325	188	1	0.42298	0.903325	enriched	0.42298	0.17328	not_significant
NonTargeting_474	1	0.82707	0.82789	0.999995	599	0	0.4234	0.17293	0.17296	0.903325	187	1	0.4234	0.903325	enriched	0.4234	0.17293	not_significant
TAS2R2	6	0.82711	0.82441	0.999995	600	0	0.267	0.68312	0.68323	0.924377	664	1	0.267	0.924377	enriched	0.267	0.68312	not_significant
NonTargeting_477	1	0.82776	0.8287	0.999995	601	0	0.42677	0.17224	0.1722	0.903325	185	1	0.42677	0.903325	enriched	0.42677	0.17224	not_significant
RBL1	6	0.82807	0.82533	0.999995	602	0	0.14319	0.090407	0.19091	0.903325	118	2	0.14319	0.903325	enriched	0.14319	0.090407	not_significant
CASP8	6	0.82855	0.82573	0.999995	603	0	0.23968	0.26752	0.39025	0.903325	296	2	0.23968	0.903325	enriched	0.23968	0.26752	not_significant
OR10A2	6	0.82902	0.82619	0.999995	604	0	0.016587	0.46427	0.53145	0.904141	479	1	0.016587	0.904141	enriched	0.016587	0.46427	not_significant
TAS2R38	6	0.8295	0.82663	0.999995	605	0	0.09061	0.92028	0.92047	0.999995	792	0	0.09061	0.999995	enriched	0.09061	0.92028	not_significant
SKP2	6	0.82997	0.82706	0.999995	606	0	-0.096136	0.61217	0.62711	0.919284	608	1	-0.096136	0.919284	enriched	-0.096136	0.61217	not_significant
OR2A2	6	0.83044	0.82765	0.999995	607	0	0.09041	0.89669	0.89534	0.999995	788	0	0.09041	0.999995	enriched	0.09041	0.89669	not_significant
NonTargeting_308	1	0.83052	0.83146	0.999995	608	0	0.42997	0.16948	0.16952	0.903325	182	1	0.42997	0.903325	enriched	0.42997	0.16948	not_significant
CXCL12	6	0.83091	0.82812	0.999995	609	0	0.032342	0.17415	0.28584	0.903325	189	2	0.032342	0.903325	enriched	0.032342	0.17415	not_significant
NonTargeting_326	1	0.83121	0.83204	0.999995	610	0	0.42505	0.16879	0.16885	0.903325	181	1	0.42505	0.903325	enriched	0.42505	0.16879	not_significant
IL1A	6	0.83138	0.82868	0.999995	611	0	0.059169	0.92301	0.9231	0.999995	793	0	0.059169	0.999995	enriched	0.059169	0.92301	not_significant
HTR1A	6	0.83232	0.82972	0.999995	612	0	0.11702	0.32741	0.4566	0.904141	366	1	0.11702	0.904141	enriched	0.11702	0.32741	not_significant
TAS2R11	6	0.83279	0.83019	0.999995	613	0	0.14358	0.27525	0.39891	0.903325	306	2	0.14358	0.903325	enriched	0.14358	0.27525	not_significant
ABCC8	6	0.83372	0.83126	0.999995	614	0	0.13183	0.83232	0.82972	0.963546	775	0	0.13183	0.963546	enriched	0.13183	0.83232	not_significant
EGFR	6	0.83556	0.83345	0.999995	615	0	0.19709	0.56689	0.59481	0.905807	576	1	0.19709	0.905807	enriched	0.19709	0.56689	not_significant
ABCG3	6	0.83694	0.83463	0.999995	616	0	0.11865	0.26731	0.38997	0.903325	294	1	0.11865	0.903325	enriched	0.11865	0.26731	not_significant
TAS2R27	6	0.83785	0.83569	0.999995	617	0	0.035588	0.061635	0.13857	0.903325	82	2	0.035588	0.903325	enriched	0.035588	0.061635	not_significant
SLC22A23	6	0.8383	0.83612	0.999995	618	0	0.030379	0.35373	0.47322	0.904141	386	1	0.030379	0.904141	enriched	0.030379	0.35373	not_significant
CHRNB1	6	0.83876	0.8365	0.999995	619	0	-0.048425	0.91459	0.91438	0.999995	791	0	-0.048425	0.999995	enriched	-0.048425	0.91459	not_significant
NonTargeting_70	1	0.83948	0.84034	0.999995	620	0	0.4343	0.16052	0.16009	0.903325	177	1	0.4343	0.903325	enriched	0.4343	0.16052	not_significant
CHRNB2	6	0.83966	0.83744	0.999995	621	0	-0.067019	0.51048	0.55812	0.905257	520	1	-0.067019	0.905257	enriched	-0.067019	0.51048	not_significant
CCL3	6	0.84056	0.83837	0.999995	622	0	0.070514	0.47766	0.53874	0.904141	491	1	0.070514	0.904141	enriched	0.070514	0.47766	not_significant
E2F5	6	0.841	0.83878	0.999995	623	0	0.25314	0.41975	0.50605	0.904141	440	1	0.25314	0.904141	enriched	0.25314	0.41975	not_significant
NonTargeting_146	1	0.84155	0.84245	0.999995	624	0	0.46081	0.15845	0.15817	0.903325	175	1	0.46081	0.903325	enriched	0.46081	0.15845	not_significant
GRIK4	6	0.84189	0.83963	0.999995	625	0	-0.02205	0.73547	0.73283	0.930246	711	0	-0.02205	0.930246	enriched	-0.02205	0.73547	not_significant
NonTargeting_133	1	0.84224	0.84312	0.999995	626	0	0.45351	0.15776	0.15744	0.903325	174	1	0.45351	0.903325	enriched	0.45351	0.15776	not_significant
NonTargeting_201	1	0.84431	0.84504	0.999995	627	0	0.44155	0.15569	0.15518	0.903325	173	1	0.44155	0.903325	enriched	0.44155	0.15569	not_significant
HTR3B	6	0.84455	0.84261	0.999995	628	0	0.26518	0.27253	0.39588	0.903325	302	2	0.26518	0.903325	enriched	0.26518	0.27253	not_significant
TAS2R23	6	0.84498	0.84299	0.999995	629	0	-0.023798	0.81274	0.81052	0.949095	768	0	-0.023798	0.949095	enriched	-0.023798	0.81274	not_significant
OR8A2	6	0.84542	0.84341	0.999995	630	0	0.064506	0.12254	0.22852	0.903325	149	1	0.064506	0.903325	enriched	0.064506	0.12254	not_significant
FLIP	6	0.84586	0.84387	0.999995	631	0	0.28343	0.032722	0.083348	0.903325	46	3	0.28343	0.903325	enriched	0.28343	0.032722	not_significant
IAP	6	0.84802	0.84594	0.999995	632	0	-0.039088	0.88043	0.87869	0.999995	787	0	-0.039088	0.999995	enriched	-0.039088	0.88043	not_significant
CCL2	6	0.84845	0.84633	0.999995	633	0	0.13892	0.66607	0.6692	0.924377	649	1	0.13892	0.924377	enriched	0.13892	0.66607	not_significant
BIRC5	6	0.84888	0.84679	0.999995	634	0	0.085568	0.19121	0.30518	0.903325	205	2	0.085568	0.903325	enriched	0.085568	0.19121	not_significant
ABCC12	6	0.84931	0.84725	0.999995	635	0	0.12229	0.19514	0.30944	0.903325	210	2	0.12229	0.903325	enriched	0.12229	0.19514	not_significant
NonTargeting_394	1	0.84948	0.85033	0.999995	636	0	0.45902	0.15052	0.15065	0.903325	169	1	0.45902	0.903325	enriched	0.45902	0.15052	not_significant
KCNK8	6	0.84973	0.84767	0.999995	637	0	0.099583	0.87577	0.87414	0.999995	786	0	0.099583	0.999995	enriched	0.099583	0.87577	not_significant
PDGFC	6	0.85016	0.8481	0.999995	638	0	0.052124	0.38748	0.48977	0.904141	411	1	0.052124	0.904141	enriched	0.052124	0.38748	not_significant
NonTargeting_462	1	0.85052	0.85132	0.999995	639	0	0.46768	0.14948	0.14968	0.903325	168	1	0.46768	0.903325	enriched	0.46768	0.14948	not_significant
OR13A1	6	0.85059	0.84846	0.999995	640	0	-0.023202	0.29517	0.42018	0.903325	331	2	-0.023202	0.903325	enriched	-0.023202	0.29517	not_significant
NonTargeting_85	1	0.85086	0.85163	0.999995	641	0	0.46472	0.14914	0.14932	0.903325	167	1	0.46472	0.903325	enriched	0.46472	0.14914	not_significant
PDGFB	6	0.85101	0.84884	0.999995	642	0	0.05918	0.46672	0.53274	0.904141	481	1	0.05918	0.904141	enriched	0.05918	0.46672	not_significant
SCN2A	6	0.85143	0.84935	0.999995	643	0	-0.17645	0.40648	0.4993	0.904141	429	1	-0.17645	0.904141	enriched	-0.17645	0.40648	not_significant
SLC22A10	6	0.85185	0.84977	0.999995	644	0	0.088139	0.79409	0.79209	0.940524	760	0	0.088139	0.940524	enriched	0.088139	0.79409	not_significant
NonTargeting_332	1	0.8519	0.8524	0.999995	645	0	0.47396	0.1481	0.14836	0.903325	165	1	0.47396	0.903325	enriched	0.47396	0.1481	not_significant
NonTargeting_38	1	0.85224	0.85292	0.999995	646	0	0.47445	0.14776	0.14809	0.903325	164	1	0.47445	0.903325	enriched	0.47445	0.14776	not_significant
TRADD	6	0.85228	0.85027	0.999995	647	0	-0.14951	0.7745	0.77191	0.938625	740	0	-0.14951	0.938625	enriched	-0.14951	0.7745	not_significant
TAS2R7	6	0.85269	0.85065	0.999995	648	0	0.054458	0.25767	0.37908	0.903325	281	2	0.054458	0.903325	enriched	0.054458	0.25767	not_significant
IL8	6	0.85311	0.8511	0.999995	649	0	0.081049	0.30174	0.42726	0.903325	340	1	0.081049	0.903325	enriched	0.081049	0.30174	not_significant
SLC22A1	6	0.85395	0.85216	0.999995	650	0	-0.15234	0.73273	0.73028	0.930246	707	0	-0.15234	0.930246	enriched	-0.15234	0.73273	not_significant
CHRNA2	6	0.85561	0.85385	0.999995	651	0	-0.019963	0.65514	0.65998	0.924377	640	1	-0.019963	0.924377	enriched	-0.019963	0.65514	not_significant
CACNA3A	6	0.85643	0.85467	0.999995	652	0	0.27556	0.082863	0.17695	0.903325	106	3	0.27556	0.903325	enriched	0.27556	0.082863	not_significant
NonTargeting_278	1	0.85672	0.85759	0.999995	653	0	0.48322	0.14328	0.14387	0.903325	161	1	0.48322	0.903325	enriched	0.48322	0.14328	not_significant
CFLAR	6	0.85684	0.85499	0.999995	654	0	0.015459	0.80173	0.79968	0.943267	764	0	0.015459	0.943267	enriched	0.015459	0.80173	not_significant
CCL7	6	0.85725	0.85535	0.999995	655	0	-0.229	0.27841	0.40245	0.903325	312	1	-0.229	0.903325	enriched	-0.229	0.27841	not_significant
TAS2R6	6	0.85766	0.85568	0.999995	656	0	0.18524	0.81325	0.81095	0.949095	769	0	0.18524	0.949095	enriched	0.18524	0.81325	not_significant
ABCC5	6	0.85806	0.85611	0.999995	657	0	0.018665	0.61498	0.6292	0.919284	610	1	0.018665	0.919284	enriched	0.018665	0.61498	not_significant
HTR2C	6	0.85928	0.85709	0.999995	658	0	0.10869	0.17146	0.28309	0.903325	184	1	0.10869	0.903325	enriched	0.10869	0.17146	not_significant
SLC6A20	6	0.85968	0.85744	0.999995	659	0	0.1038	0.57911	0.6028	0.911155	586	1	0.1038	0.911155	enriched	0.1038	0.57911	not_significant
