id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
NonTargeting_467	1	0.89776	0.89873	0.999995	698	0	0.11349	0.10224	0.10282	0.949555	89	0	0.11349
ERBB2	6	0.89824	0.89805	0.999995	699	0	0.044309	0.32443	0.3263	0.949555	270	1	0.044309
NonTargeting_364	1	0.89845	0.89935	0.999995	700	0	0.10426	0.10155	0.10221	0.949555	88	0	0.10426
DRD4	6	0.89885	0.89869	0.999995	701	0	0.077387	0.5082	0.50585	0.949555	438	0	0.077387
STAT1	6	0.89947	0.8993	0.999995	702	0	-0.020769	0.89669	0.89646	0.999995	772	0	-0.020769
NonTargeting_347	1	0.89983	0.9007	0.999995	703	0	0.11394	0.10017	0.10082	0.949555	87	0	0.11394
TSC2	6	0.90007	0.89997	0.999995	704	0	0.021153	0.60364	0.60191	0.949555	550	0	0.021153
OR1A2	6	0.90038	0.90024	0.999995	705	0	-0.010501	0.85143	0.85047	0.999995	760	0	-0.010501
CDKN2A	6	0.90068	0.90052	0.999995	706	0	-0.0051712	0.3002	0.30523	0.949555	250	1	-0.0051712
NonTargeting_152	1	0.90121	0.90199	0.999995	707	0	0.097806	0.098793	0.099378	0.949555	86	0	0.097806
NF1	6	0.90158	0.90153	0.999995	708	0	0.025001	0.53832	0.536	0.949555	470	0	0.025001
NonTargeting_295	1	0.90224	0.90306	0.999995	709	0	0.1021	0.097759	0.098157	0.949555	85	0	0.1021
MSH6	6	0.90248	0.9026	0.999995	710	0	0.016741	0.56586	0.56427	0.949555	504	0	0.016741
CACNA1A	6	0.90278	0.90289	0.999995	711	0	0.029575	0.65172	0.64993	0.949555	592	0	0.029575
NonTargeting_404	1	0.90328	0.90399	0.999995	712	0	0.11166	0.096724	0.097006	0.949555	84	0	0.11166
GABRA3	6	0.90337	0.90351	0.999995	713	0	0.005921	0.87758	0.87693	0.999995	766	0	0.005921
NonTargeting_129	1	0.90362	0.90437	0.999995	714	0	0.1208	0.096379	0.096622	0.949555	83	0	0.1208
TAS2R2	6	0.90366	0.90386	0.999995	715	0	0.015615	0.4158	0.41362	0.949555	348	0	0.015615
NonTargeting_439	1	0.90431	0.90509	0.999995	716	0	0.1118	0.09569	0.096129	0.949555	82	0	0.1118
SLC22A24	6	0.90483	0.9052	0.999995	717	0	0.034025	0.62787	0.62645	0.949555	572	0	0.034025
NonTargeting_281	1	0.90534	0.9061	0.999995	718	0	0.11205	0.094655	0.095165	0.949555	81	0	0.11205
NonTargeting_389	1	0.90603	0.90676	0.999995	719	0	0.10967	0.093966	0.094397	0.949555	80	0	0.10967
NonTargeting_330	1	0.90672	0.9074	0.999995	720	0	0.10338	0.093276	0.093629	0.949555	79	0	0.10338
TAS2R43	6	0.90686	0.90742	0.999995	721	0	0.025676	0.75913	0.75744	0.949555	705	0	0.025676
NonTargeting_20	1	0.90741	0.9082	0.999995	722	0	0.10648	0.092586	0.092891	0.949555	78	0	0.10648
STAT3	6	0.90743	0.90801	0.999995	723	0	0.026132	0.78677	0.78507	0.952121	741	0	0.026132
NonTargeting_33	1	0.9081	0.90873	0.999995	724	0	0.11234	0.091897	0.092251	0.949555	77	0	0.11234
NonTargeting_57	1	0.90845	0.90906	0.999995	725	0	0.11166	0.091552	0.091808	0.949555	76	0	0.11166
SLC6A2	6	0.90884	0.90929	0.999995	726	0	0.056629	0.32294	0.32488	0.949555	269	1	0.056629
NonTargeting_14	1	0.90914	0.90974	0.999995	727	0	0.10574	0.090862	0.091227	0.949555	75	0	0.10574
NonTargeting_398	1	0.90948	0.91003	0.999995	728	0	0.11648	0.090517	0.090794	0.949555	74	0	0.11648
RELA	6	0.90968	0.91004	0.999995	729	0	-9.8201e-05	0.94291	0.94242	0.999995	788	0	-9.8201e-05
NonTargeting_142	1	0.91121	0.91173	0.999995	730	0	0.11498	0.088793	0.088934	0.949555	73	0	0.11498
NonTargeting_481	1	0.91155	0.91202	0.999995	731	0	0.12899	0.088448	0.088579	0.949555	72	0	0.12899
BRCA1	6	0.91162	0.91171	0.999995	732	0	0.0096489	0.96006	0.95961	0.999995	790	0	0.0096489
PARP1	6	0.91298	0.91316	0.999995	733	0	0.022815	0.21471	0.23328	0.949555	177	1	0.022815
NonTargeting_232	1	0.91328	0.91373	0.999995	734	0	0.11486	0.086724	0.086955	0.949555	71	0	0.11486
OR11A1	6	0.91352	0.91384	0.999995	735	0	0.024508	0.29866	0.30388	0.949555	246	1	0.024508
OR12A1	6	0.91379	0.91403	0.999995	736	0	0.054907	0.23313	0.24834	0.949555	191	1	0.054907
FOS	6	0.91405	0.91434	0.999995	737	0	0.064941	0.28626	0.29309	0.949555	237	1	0.064941
NonTargeting_390	1	0.91638	0.91679	0.999995	738	0	0.1128	0.083621	0.084169	0.949555	70	0	0.1128
SOCS3	6	0.91696	0.91729	0.999995	739	0	-0.00051249	0.89289	0.89265	0.999995	771	0	-0.00051249
SLC22A12	6	0.91748	0.91774	0.999995	740	0	0.082581	0.45933	0.45697	0.949555	393	0	0.082581
MAP2K1	6	0.91851	0.91871	0.999995	741	0	0.025077	0.19764	0.21986	0.949555	157	1	0.025077
KCNJ11	6	0.91902	0.91922	0.999995	742	0	-0.02263	0.77569	0.77388	0.949555	735	0	-0.02263
OR17A1	6	0.92028	0.92059	0.999995	743	0	0.056523	0.29712	0.30257	0.949555	242	1	0.056523
KCNK7	6	0.92053	0.92082	0.999995	744	0	0.035352	0.6619	0.66009	0.949555	606	0	0.035352
HTR3D	6	0.92078	0.921	0.999995	745	0	-0.02057	0.97516	0.97483	0.999995	791	0	-0.02057
PAK2	6	0.92128	0.9215	0.999995	746	0	0.010297	0.40916	0.40739	0.949555	343	0	0.010297
OR18A2	6	0.92153	0.9218	0.999995	747	0	0.020012	0.30174	0.30645	0.949555	252	1	0.020012
NonTargeting_100	1	0.92155	0.922	0.999995	748	0	0.12167	0.078448	0.079021	0.949555	69	1	0.12167
TAS2R46	6	0.92252	0.92282	0.999995	749	0	0.019954	0.53066	0.52821	0.949555	460	0	0.019954
SLC22A18	6	0.92325	0.92359	0.999995	750	0	0.030024	0.061635	0.10501	0.949555	46	2	0.030024
SLC6A18	6	0.92422	0.92465	0.999995	751	0	0.054723	0.39433	0.39314	0.949555	336	1	0.054723
NOTCH1	6	0.92589	0.9263	0.999995	752	0	0.028624	0.4978	0.4953	0.949555	428	0	0.028624
IGF1R	6	0.9266	0.92694	0.999995	753	0	0.032525	0.30937	0.31345	0.949555	260	1	0.032525
NonTargeting_365	1	0.92672	0.92719	0.999995	754	0	0.12276	0.073276	0.073794	0.949555	67	1	0.12276
NonTargeting_303	1	0.92707	0.92753	0.999995	755	0	0.122	0.072931	0.073449	0.949555	66	1	0.122
MAP3K1	6	0.9273	0.92754	0.999995	756	0	0.021476	0.81529	0.81398	0.978296	748	0	0.021476
NonTargeting_371	1	0.92741	0.92782	0.999995	757	0	0.13407	0.072586	0.073056	0.949555	65	1	0.13407
KCNJ2	6	0.92753	0.92777	0.999995	758	0	0.011885	0.19592	0.21858	0.949555	155	1	0.011885
NonTargeting_351	1	0.92776	0.92815	0.999995	759	0	0.11806	0.072241	0.072701	0.949555	63	1	0.11806
CBL	6	0.92776	0.92801	0.999995	760	0	0.025768	0.6065	0.60488	0.949555	555	0	0.025768
NonTargeting_254	1	0.9281	0.92848	0.999995	761	0	0.13623	0.071897	0.072445	0.949555	62	1	0.13623
NonTargeting_372	1	0.92845	0.92876	0.999995	762	0	0.13126	0.071552	0.072032	0.949555	61	1	0.13126
TAS2R30	6	0.92846	0.92871	0.999995	763	0	0.068939	0.3916	0.39072	0.949555	334	1	0.068939
OR13A1	6	0.92891	0.92912	0.999995	764	0	0.026889	0.50934	0.50695	0.949555	439	0	0.026889
NonTargeting_206	1	0.92914	0.92937	0.999995	765	0	0.1339	0.070862	0.071412	0.949555	59	1	0.1339
SRC	6	0.92937	0.92944	0.999995	766	0	0.067662	0.27525	0.28394	0.949555	228	1	0.067662
YES1	6	0.92982	0.93001	0.999995	767	0	0.04403	0.80493	0.80386	0.971328	744	0	0.04403
NonTargeting_36	1	0.93017	0.93038	0.999995	768	0	0.13122	0.069828	0.070201	0.949555	58	1	0.13122
NonTargeting_31	1	0.93052	0.93079	0.999995	769	0	0.13839	0.069483	0.069837	0.949555	57	1	0.13839
LYN	6	0.93095	0.93089	0.999995	770	0	0.009124	0.8112	0.80999	0.97604	746	0	0.009124
NonTargeting_271	1	0.93121	0.93148	0.999995	771	0	0.12753	0.068793	0.069197	0.949555	54	1	0.12753
TAS2R20	6	0.93139	0.93125	0.999995	772	0	0.027266	0.84802	0.84708	0.999995	758	0	0.027266
NonTargeting_195	1	0.93224	0.93256	0.999995	773	0	0.1496	0.067759	0.068065	0.949555	53	1	0.1496
CDK6	6	0.93227	0.93209	0.999995	774	0	0.055152	0.30327	0.30766	0.949555	254	1	0.055152
MAPK3	6	0.93315	0.93292	0.999995	775	0	0.058716	0.44047	0.43816	0.949555	376	0	0.058716
NonTargeting_174	1	0.93466	0.9348	0.999995	776	0	0.11536	0.065345	0.06582	0.949555	51	1	0.11536
NonTargeting_217	1	0.935	0.9352	0.999995	777	0	0.13426	0.065	0.065456	0.949555	50	1	0.13426
ABCC4	6	0.9355	0.9353	0.999995	778	0	0.0030457	0.2625	0.27369	0.949555	217	1	0.0030457
TAS2R16	6	0.93592	0.93569	0.999995	779	0	0.052347	0.18202	0.20764	0.949555	137	1	0.052347
OR7A1	6	0.93613	0.93585	0.999995	780	0	0.074002	0.20621	0.22663	0.949555	165	1	0.074002
TAS2R15	6	0.93675	0.93649	0.999995	781	0	0.029017	0.18026	0.20633	0.949555	135	1	0.029017
NonTargeting_202	1	0.93776	0.93798	0.999995	782	0	0.14175	0.062241	0.062651	0.949555	48	1	0.14175
KCNK13	6	0.93778	0.93747	0.999995	783	0	0.0017766	0.41844	0.4161	0.949555	352	0	0.0017766
NonTargeting_128	1	0.9381	0.93828	0.999995	784	0	0.12306	0.061897	0.062385	0.949555	47	1	0.12306
MLH1	6	0.9386	0.93815	0.999995	785	0	0.034855	0.43148	0.42908	0.949555	365	0	0.034855
NonTargeting_135	1	0.93879	0.93899	0.999995	786	0	0.14001	0.061207	0.061716	0.949555	45	1	0.14001
OR13A2	6	0.9394	0.93894	0.999995	787	0	0.046617	0.62147	0.61972	0.949555	568	0	0.046617
NonTargeting_491	1	0.93948	0.93974	0.999995	788	0	0.16053	0.060517	0.061036	0.949555	43	1	0.16053
ABCC8	6	0.9396	0.93915	0.999995	789	0	0.035371	0.70546	0.70441	0.949555	652	0	0.035371
GRIA3	6	0.94272	0.94228	0.999995	790	0	0.0031964	0.91851	0.91871	0.999995	776	0	0.0031964
KCNJ12	6	0.9431	0.94264	0.999995	791	0	-0.0021672	0.49546	0.49282	0.949555	426	0	-0.0021672
NonTargeting_262	1	0.94328	0.94342	0.999995	792	0	0.13862	0.056724	0.056843	0.949555	42	1	0.13862
ABCC2	6	0.94329	0.94275	0.999995	793	0	0.018783	0.84673	0.84591	0.999995	757	0	0.018783
NonTargeting_277	1	0.94431	0.94449	0.999995	794	0	0.15956	0.05569	0.055868	0.949555	41	1	0.15956
KCNJ4	6	0.94534	0.94484	0.999995	795	0	0.021265	0.39976	0.39815	0.949555	338	0	0.021265
HTR6	6	0.94571	0.94523	0.999995	796	0	0.010213	0.77149	0.77009	0.949555	726	0	0.010213
KIT	6	0.94589	0.94545	0.999995	797	0	0.073074	0.24957	0.26206	0.949555	206	1	0.073074
TAS2R32	6	0.94608	0.94552	0.999995	798	0	0.048321	0.53396	0.53156	0.949555	464	0	0.048321
KCNJ13	6	0.94769	0.9472	0.999995	799	0	0.047053	0.45809	0.45573	0.949555	390	0	0.047053
NonTargeting_291	1	0.94845	0.94866	0.999995	800	0	0.15096	0.051552	0.051852	0.949555	40	1	0.15096
KCNK8	6	0.94857	0.9481	0.999995	801	0	0.042856	0.55226	0.55025	0.949555	486	0	0.042856
NonTargeting_227	1	0.94879	0.94906	0.999995	802	0	0.14075	0.051207	0.051439	0.949555	39	1	0.14075
HTR2C	6	0.94909	0.94873	0.999995	803	0	0.089263	0.068868	0.11545	0.949555	55	2	0.089263
NonTargeting_308	1	0.94914	0.9495	0.999995	804	0	0.15173	0.050862	0.051094	0.949555	37	1	0.15173
HTR1D	6	0.94926	0.94896	0.999995	805	0	0.055922	0.38057	0.37902	0.949555	324	1	0.055922
OPRL1	6	0.94978	0.94948	0.999995	806	0	0.011636	0.70991	0.70863	0.949555	657	0	0.011636
SLC22A13	6	0.95012	0.94982	0.999995	807	0	0.04988	0.41712	0.41492	0.949555	349	0	0.04988
OR9A2	6	0.95029	0.95003	0.999995	808	0	0.05421	0.03912	0.070988	0.949555	22	2	0.05421
NonTargeting_233	1	0.95086	0.95124	0.999995	809	0	0.14796	0.049138	0.04948	0.949555	36	1	0.14796
STAT5A	6	0.95146	0.95115	0.999995	810	0	0.042986	0.38886	0.38799	0.949555	331	1	0.042986
CFL1	6	0.95212	0.95179	0.999995	811	0	0.030666	0.59592	0.59435	0.949555	542	0	0.030666
NonTargeting_483	1	0.95259	0.95299	0.999995	812	0	0.15146	0.047414	0.047728	0.949555	35	1	0.15146
OR10A2	6	0.95501	0.95472	0.999995	813	0	0.0019159	0.7745	0.77276	0.949555	733	0	0.0019159
ERCC1	6	0.95516	0.95482	0.999995	814	0	0.021579	0.88831	0.88799	0.999995	768	0	0.021579
TAS2R38	6	0.95532	0.955	0.999995	815	0	0.024717	0.52178	0.51922	0.949555	450	0	0.024717
GRIK1	6	0.95547	0.95517	0.999995	816	0	0.050218	0.41049	0.40875	0.949555	344	0	0.050218
NonTargeting_311	1	0.95638	0.95689	0.999995	817	0	0.14291	0.043621	0.04382	0.949555	32	1	0.14291
HTR3E	6	0.9567	0.95643	0.999995	818	0	0.0097772	0.87246	0.87145	0.999995	765	0	0.0097772
JUN	6	0.957	0.95668	0.999995	819	0	0.045949	0.069437	0.11615	0.949555	56	2	0.045949
NonTargeting_18	1	0.95707	0.95762	0.999995	820	0	0.15543	0.042931	0.043062	0.949555	31	1	0.15543
KCNK10	6	0.95715	0.95684	0.999995	821	0	0.035739	0.18551	0.21036	0.949555	143	1	0.035739
NonTargeting_201	1	0.95741	0.95791	0.999995	822	0	0.1535	0.042586	0.042707	0.949555	30	1	0.1535
CHRNB2	6	0.95745	0.95707	0.999995	823	0	0.02647	0.73887	0.73769	0.949555	685	0	0.02647
NonTargeting_315	1	0.95776	0.95825	0.999995	824	0	0.17824	0.042241	0.042333	0.949555	29	1	0.17824
KCNJ17	6	0.95863	0.95821	0.999995	825	0	0.061966	0.062728	0.10641	0.949555	49	2	0.061966
NonTargeting_384	1	0.95879	0.95922	0.999995	826	0	0.16936	0.041207	0.041073	0.949555	28	1	0.16936
NonTargeting_61	1	0.95914	0.95952	0.999995	827	0	0.15733	0.040862	0.04064	0.949555	27	1	0.15733
NonTargeting_403	1	0.95948	0.95984	0.999995	828	0	0.1748	0.040517	0.040266	0.949555	26	1	0.1748
NonTargeting_253	1	0.95983	0.96018	0.999995	829	0	0.15659	0.040172	0.039961	0.949555	25	1	0.15659
NonTargeting_414	1	0.96017	0.96049	0.999995	830	0	0.15063	0.039828	0.039666	0.949555	24	1	0.15063
CBLB	6	0.96048	0.96011	0.999995	831	0	0.064796	0.61029	0.60876	0.949555	559	0	0.064796
SPRY2	6	0.96076	0.9604	0.999995	832	0	0.022195	0.23809	0.25233	0.949555	195	1	0.022195
NonTargeting_78	1	0.96086	0.96138	0.999995	833	0	0.18178	0.039138	0.039144	0.949555	23	1	0.18178
KCNK9	6	0.96186	0.96141	0.999995	834	0	0.017142	0.92542	0.92585	0.999995	780	0	0.017142
PMS2	6	0.96213	0.96165	0.999995	835	0	0.049729	0.56689	0.56529	0.949555	507	0	0.049729
TAS2R3	6	0.9624	0.96192	0.999995	836	0	0.046065	0.54694	0.54506	0.949555	482	0	0.046065
GABRA2	6	0.96254	0.96203	0.999995	837	0	0.0713	0.32144	0.32368	0.949555	267	1	0.0713
KCNJ10	6	0.96281	0.96226	0.999995	838	0	0.079148	0.17675	0.20369	0.949555	133	1	0.079148
NonTargeting_419	1	0.96293	0.96345	0.999995	839	0	0.19759	0.037069	0.037155	0.949555	20	1	0.19759
SPRY4	6	0.9632	0.96269	0.999995	840	0	0.039272	0.69791	0.69648	0.949555	643	0	0.039272
NonTargeting_108	1	0.96328	0.96384	0.999995	841	0	0.19105	0.036724	0.036752	0.949555	19	1	0.19105
NonTargeting_239	1	0.96534	0.96583	0.999995	842	0	0.1875	0.034655	0.034645	0.949555	18	1	0.1875
FYN	6	0.96577	0.96518	0.999995	843	0	0.033193	0.73819	0.73693	0.949555	684	0	0.033193
MDM2	6	0.96614	0.96554	0.999995	844	0	0.029673	0.78332	0.78179	0.949767	740	0	0.029673
LIMK1	6	0.96675	0.9661	0.999995	845	0	0.037209	0.57099	0.56911	0.949555	510	0	0.037209
TAS2R45	6	0.96747	0.96673	0.999995	846	0	0.046901	0.76227	0.76051	0.949555	710	0	0.046901
NonTargeting_77	1	0.96879	0.96919	0.999995	847	0	0.26073	0.031207	0.031338	0.949555	17	1	0.26073
TAS2R18	6	0.97011	0.96955	0.999995	848	0	0.052063	0.47886	0.47604	0.949555	416	0	0.052063
SLC22A10	6	0.97142	0.97099	0.999995	849	0	0.061355	0.55543	0.55354	0.949555	490	0	0.061355
KCNK4	6	0.97153	0.97109	0.999995	850	0	0.043065	0.28156	0.28968	0.949555	236	1	0.043065
OR6A2	6	0.97258	0.97225	0.999995	851	0	0.015763	0.79242	0.79104	0.957128	743	0	0.015763
SLC6A7	6	0.97329	0.9729	0.999995	852	0	0.034663	0.54372	0.54178	0.949555	480	0	0.034663
KCNK6	6	0.97487	0.97459	0.999995	853	0	0.040783	0.044241	0.07844	0.949555	33	2	0.040783
ABCG7	6	0.97497	0.9747	0.999995	854	0	0.079771	0.27683	0.28542	0.949555	230	1	0.079771
MYC	6	0.97628	0.97599	0.999995	855	0	0.036841	0.33481	0.33621	0.949555	284	1	0.036841
CHEK1	6	0.97753	0.97726	0.999995	856	0	0.033248	0.56067	0.55887	0.949555	497	0	0.033248
TAS2R39	6	0.97831	0.97806	0.999995	857	0	0.043854	0.42107	0.41852	0.949555	356	0	0.043854
TP53	12	0.97855	0.9795	0.999995	858	0	0.029935	0.66635	0.66859	0.949555	609	0	0.029935
KCNJ16	6	0.97906	0.97879	0.999995	859	0	0.046033	0.17499	0.20217	0.949555	131	1	0.046033
OR18A1	6	0.98019	0.9801	0.999995	860	0	0.03712	0.38335	0.38203	0.949555	326	1	0.03712
KCNK14	6	0.98142	0.98112	0.999995	861	0	0.03742	0.69019	0.68872	0.949555	636	0	0.03742
PTPN11	6	0.98157	0.98125	0.999995	862	0	0.037083	0.85602	0.85515	0.999995	761	0	0.037083
RAC1	6	0.98265	0.9823	0.999995	863	0	0.046905	0.27841	0.28699	0.949555	233	1	0.046905
OPRM1	6	0.98382	0.98379	0.999995	864	0	0.037032	0.4289	0.42636	0.949555	361	0	0.037032
SLC6A14	6	0.98447	0.9844	0.999995	865	0	0.039006	0.80651	0.80547	0.971972	745	0	0.039006
KCNJ18	6	0.98466	0.98455	0.999995	866	0	0.04279	0.51616	0.51377	0.949555	445	0	0.04279
FGFR1	6	0.98485	0.98477	0.999995	867	0	0.075515	0.59299	0.59154	0.949555	539	0	0.075515
OR9A1	6	0.98541	0.98545	0.999995	868	0	0.04545	0.65599	0.654	0.949555	594	0	0.04545
CHRNA1	6	0.98559	0.9856	0.999995	869	0	0.057692	0.18899	0.21309	0.949555	149	1	0.057692
TAS2R44	6	0.98698	0.98695	0.999995	870	0	0.033234	0.84498	0.84415	0.999995	756	0	0.033234
GRIK3	6	0.99072	0.99062	0.999995	871	0	0.096084	0.072307	0.12056	0.949555	64	2	0.096084
GRIN2A	6	0.99117	0.99104	0.999995	872	0	0.04094	0.7721	0.7707	0.949555	727	0	0.04094
SOCS1	6	0.99144	0.99132	0.999995	873	0	0.047178	0.58906	0.5869	0.949555	532	0	0.047178
AKT1	6	0.99156	0.99145	0.999995	874	0	0.037322	0.54908	0.54716	0.949555	483	0	0.037322
HTR1A	6	0.99306	0.99307	0.999995	875	0	0.064478	0.3722	0.37068	0.949555	314	1	0.064478
MAPK1	6	0.99342	0.99348	0.999995	876	0	0.065898	0.67347	0.67143	0.949555	617	0	0.065898
STK11	6	0.99351	0.99355	0.999995	877	0	0.047552	0.48126	0.47827	0.949555	417	0	0.047552
ABCG4	6	0.99598	0.99602	0.999995	878	0	0.062562	0.61217	0.61052	0.949555	562	0	0.062562
VASP	6	0.99608	0.99611	0.999995	879	0	0.04933	0.071154	0.11887	0.949555	60	2	0.04933
TAS2R7	6	0.99685	0.99675	0.999995	880	0	0.10864	0.2045	0.22514	0.949555	163	1	0.10864
SLC22A21	6	0.99725	0.99718	0.999995	881	0	0.063842	0.27367	0.28263	0.949555	227	1	0.063842
CHRNB1	6	0.99737	0.99725	0.999995	882	0	0.087287	0.39023	0.38934	0.949555	332	1	0.087287
OR14A1	6	0.99802	0.99788	0.999995	883	0	0.10409	0.051126	0.089022	0.949555	38	2	0.10409
PDGFRA	6	0.99824	0.99805	0.999995	884	0	0.05771	0.57911	0.57708	0.949555	517	0	0.05771
BCL2	6	1.0	1.0	0.999995	885	0	0.58589	8.6407e-10	4.9219e-06	0.000295	15	6	0.58589
BID	6	1.0	1.0	0.999995	886	0	0.58353	8.0774e-10	4.9219e-06	0.000295	14	6	0.58353
BMF	6	1.0	1.0	0.999995	887	0	0.60312	7.545e-10	4.9219e-06	0.000295	13	6	0.60312
PUMA	6	1.0	1.0	0.999995	888	0	0.60369	7.0422e-10	4.9219e-06	0.000295	12	6	0.60369
BAK1	6	1.0	1.0	0.999995	889	0	0.62738	6.5676e-10	4.9219e-06	0.000295	11	6	0.62738
BAX	6	1.0	1.0	0.999995	890	0	0.59448	4.9267e-10	4.9219e-06	0.000295	10	6	0.59448
BIM	6	1.0	1.0	0.999995	891	0	0.58824	4.575e-10	4.9219e-06	0.000295	9	6	0.58824
BCL2L2	6	1.0	1.0	0.999995	892	0	0.61704	4.2444e-10	4.9219e-06	0.000295	8	6	0.61704
BIK	6	1.0	1.0	0.999995	893	0	0.61321	3.6427e-10	4.9219e-06	0.000295	7	6	0.61321
HRK	6	1.0	1.0	0.999995	894	0	0.62327	3.3696e-10	4.9219e-06	0.000295	6	6	0.62327
BCL2L1	6	1.0	1.0	0.999995	895	0	0.61546	2.0642e-10	4.9219e-06	0.000295	5	6	0.61546
BAD	6	1.0	1.0	0.999995	896	0	0.63931	1.4539e-10	4.9219e-06	0.000295	4	6	0.63931
MCL1	6	1.0	1.0	0.999995	897	0	0.61905	9.0963e-11	4.9219e-06	0.000295	3	6	0.61905
BCLXL	6	1.0	1.0	0.999995	898	0	0.66315	6.7383e-11	4.9219e-06	0.000295	2	6	0.66315
NOXA	6	1.0	1.0	0.999995	899	0	0.64731	1.1391e-11	4.9219e-06	0.000295	1	6	0.64731
