Gene	Num_sgRNAs	RRA_Score_Neg	PValue_Neg	FDR_Neg	Rank_Neg	neg|goodsgrna	LFC_Neg	RRA_Score_Pos	PValue_Pos	FDR_Pos	Rank_Pos	pos|goodsgrna	LFC_Pos	FDR	Direction	logFC	RRA_Score	Significance
NonTargeting_383	1	0.73293	0.7341	0.999995	489	0	0.34655	0.26707	0.26775	0.882724	319	1	0.34655	0.882724	enriched	0.34655	0.26707	not_significant
NonTargeting_60	1	0.73431	0.73548	0.999995	490	0	0.34789	0.26569	0.26639	0.882724	318	1	0.34789	0.882724	enriched	0.34789	0.26569	not_significant
NonTargeting_79	1	0.735	0.73623	0.999995	491	0	0.33853	0.265	0.26563	0.882724	317	1	0.33853	0.882724	enriched	0.33853	0.265	not_significant
NonTargeting_67	1	0.73534	0.7366	0.999995	492	0	0.35105	0.26466	0.26523	0.882724	316	1	0.35105	0.882724	enriched	0.35105	0.26466	not_significant
NonTargeting_62	1	0.73569	0.73699	0.999995	493	0	0.34078	0.26431	0.26473	0.882724	315	1	0.34078	0.882724	enriched	0.34078	0.26431	not_significant
NonTargeting_484	1	0.73845	0.73992	0.999995	494	0	0.34285	0.26155	0.26171	0.882724	314	1	0.34285	0.882724	enriched	0.34285	0.26155	not_significant
NonTargeting_388	1	0.73948	0.74096	0.999995	495	0	0.34968	0.26052	0.2606	0.882724	311	1	0.34968	0.882724	enriched	0.34968	0.26052	not_significant
DRD3	6	0.74223	0.75873	0.999995	496	1	0.1083	0.41712	0.56175	0.882724	460	2	0.1083	0.882724	enriched	0.1083	0.41712	not_significant
NonTargeting_286	1	0.74259	0.74416	0.999995	497	0	0.34999	0.25741	0.25756	0.882724	309	1	0.34999	0.882724	enriched	0.34999	0.25741	not_significant
FAK	6	0.7429	0.75907	0.999995	498	1	0.16733	0.096145	0.21311	0.882724	133	3	0.16733	0.882724	enriched	0.16733	0.096145	not_significant
NonTargeting_493	1	0.74466	0.74609	0.999995	499	0	0.35774	0.25534	0.25537	0.882724	308	1	0.35774	0.882724	enriched	0.35774	0.25534	not_significant
ABCC10	6	0.74489	0.76037	0.999995	500	1	0.17626	0.27999	0.44374	0.882724	326	1	0.17626	0.882724	enriched	0.17626	0.27999	not_significant
NonTargeting_449	1	0.74569	0.74713	0.999995	501	0	0.35353	0.25431	0.25423	0.882724	305	1	0.35353	0.882724	enriched	0.35353	0.25431	not_significant
NonTargeting_76	1	0.74914	0.75048	0.999995	502	0	0.35634	0.25086	0.25072	0.882724	304	1	0.35634	0.882724	enriched	0.35634	0.25086	not_significant
MMP2	6	0.7495	0.76341	0.999995	503	1	-0.099154	0.33066	0.48649	0.882724	371	2	-0.099154	0.882724	enriched	-0.099154	0.33066	not_significant
NonTargeting_162	1	0.74983	0.75116	0.999995	504	0	0.35551	0.25017	0.25007	0.882724	303	1	0.35551	0.882724	enriched	0.35551	0.25017	not_significant
TAS2R31	6	0.75015	0.76382	0.999995	505	1	-0.048462	0.45809	0.6	0.888988	502	1	-0.048462	0.888988	enriched	-0.048462	0.45809	not_significant
NonTargeting_159	1	0.7519	0.75342	0.999995	506	0	0.35726	0.2481	0.24808	0.882724	301	1	0.35726	0.882724	enriched	0.35726	0.2481	not_significant
RAPTOR	6	0.7521	0.76504	0.999995	507	1	0.48823	0.027225	0.08149	0.882724	56	4	0.48823	0.882724	enriched	0.48823	0.027225	not_significant
NonTargeting_273	1	0.75328	0.75489	0.999995	508	0	0.36054	0.24672	0.24671	0.882724	300	1	0.36054	0.882724	enriched	0.36054	0.24672	not_significant
GRIK4	6	0.75403	0.76625	0.999995	509	1	0.21868	0.17135	0.32696	0.882724	232	3	0.21868	0.882724	enriched	0.21868	0.17135	not_significant
KCNK16	6	0.75468	0.76669	0.999995	510	1	0.11982	0.16728	0.32083	0.882724	224	2	0.11982	0.882724	enriched	0.11982	0.16728	not_significant
NonTargeting_356	1	0.755	0.75656	0.999995	511	0	0.368	0.245	0.24505	0.882724	298	1	0.368	0.882724	enriched	0.368	0.245	not_significant
TIMP1	6	0.75659	0.76818	0.999995	512	1	0.17671	0.32389	0.48056	0.882724	364	2	0.17671	0.882724	enriched	0.17671	0.32389	not_significant
NonTargeting_275	1	0.75672	0.75833	0.999995	513	0	0.36633	0.24328	0.24322	0.882724	297	1	0.36633	0.882724	enriched	0.36633	0.24328	not_significant
KCNK10	6	0.75723	0.76862	0.999995	514	1	0.22632	0.26752	0.43328	0.882724	320	2	0.22632	0.882724	enriched	0.22632	0.26752	not_significant
CDKN1B	6	0.75787	0.76896	0.999995	515	1	0.045123	0.4193	0.5638	0.882724	461	2	0.045123	0.882724	enriched	0.045123	0.4193	not_significant
NonTargeting_401	1	0.75845	0.76004	0.999995	516	0	0.38542	0.24155	0.24158	0.882724	295	1	0.38542	0.882724	enriched	0.38542	0.24155	not_significant
OR14A2	6	0.76039	0.77078	0.999995	517	1	0.26185	0.10864	0.23217	0.882724	152	3	0.26185	0.882724	enriched	0.26185	0.10864	not_significant
NonTargeting_65	1	0.76086	0.76269	0.999995	518	0	0.37132	0.23914	0.23901	0.882724	291	1	0.37132	0.882724	enriched	0.37132	0.23914	not_significant
CXCL12	6	0.76102	0.7712	0.999995	519	1	0.061114	0.63239	0.70751	0.920169	651	1	0.061114	0.920169	enriched	0.061114	0.63239	not_significant
NonTargeting_474	1	0.76155	0.76335	0.999995	520	0	0.37655	0.23845	0.23831	0.882724	290	1	0.37655	0.882724	enriched	0.37655	0.23845	not_significant
NonTargeting_18	1	0.76259	0.76421	0.999995	521	0	0.36372	0.23741	0.23728	0.882724	289	1	0.36372	0.882724	enriched	0.36372	0.23741	not_significant
KCNJ6	6	0.76352	0.77297	0.999995	522	1	0.023103	0.084772	0.19476	0.882724	117	2	0.023103	0.882724	enriched	0.023103	0.084772	not_significant
NonTargeting_334	1	0.76362	0.76529	0.999995	523	0	0.3803	0.23638	0.2363	0.882724	288	1	0.3803	0.882724	enriched	0.3803	0.23638	not_significant
TAS2R19	6	0.76414	0.77346	0.999995	524	1	0.33521	0.16274	0.31397	0.882724	221	3	0.33521	0.882724	enriched	0.33521	0.16274	not_significant
NonTargeting_116	1	0.76569	0.76738	0.999995	525	0	0.38166	0.23431	0.23415	0.882724	286	1	0.38166	0.882724	enriched	0.38166	0.23431	not_significant
TAS2R11	6	0.76723	0.7757	0.999995	526	1	0.11237	0.40253	0.5488	0.882724	445	2	0.11237	0.882724	enriched	0.11237	0.40253	not_significant
NonTargeting_5	1	0.76776	0.76957	0.999995	527	0	0.37738	0.23224	0.23205	0.882724	285	1	0.37738	0.882724	enriched	0.37738	0.23224	not_significant
TNF	6	0.76846	0.77669	0.999995	528	1	0.086526	0.29938	0.45927	0.882724	342	2	0.086526	0.882724	enriched	0.086526	0.29938	not_significant
CDC25A	6	0.77028	0.77807	0.999995	529	1	0.3547	0.041256	0.11749	0.882724	76	4	0.3547	0.882724	enriched	0.3547	0.041256	not_significant
CCL3	6	0.77089	0.77856	0.999995	530	1	0.050171	0.34591	0.49941	0.882724	387	2	0.050171	0.882724	enriched	0.050171	0.34591	not_significant
SCN10A	6	0.7739	0.78096	0.999995	531	1	-0.19841	0.79574	0.80235	0.95993	750	1	-0.19841	0.95993	enriched	-0.19841	0.79574	not_significant
NonTargeting_266	1	0.77466	0.77646	0.999995	532	0	0.39078	0.22534	0.22499	0.882724	283	1	0.39078	0.882724	enriched	0.39078	0.22534	not_significant
TAS2R42	6	0.7751	0.78192	0.999995	533	1	0.051838	0.79297	0.80027	0.95993	747	1	0.051838	0.95993	enriched	0.051838	0.79297	not_significant
GABBR1	6	0.77569	0.78227	0.999995	534	1	0.090741	0.3722	0.5218	0.882724	412	2	0.090741	0.882724	enriched	0.090741	0.3722	not_significant
OR17A2	6	0.77688	0.78325	0.999995	535	1	0.017548	0.55753	0.67522	0.912454	597	1	0.017548	0.912454	enriched	0.017548	0.55753	not_significant
NonTargeting_387	1	0.77741	0.7794	0.999995	536	0	0.39218	0.22259	0.22219	0.882724	280	1	0.39218	0.882724	enriched	0.39218	0.22259	not_significant
SELP	6	0.77748	0.78378	0.999995	537	1	0.089904	0.80119	0.8066	0.962788	754	1	0.089904	0.962788	enriched	0.089904	0.80119	not_significant
NonTargeting_254	1	0.77776	0.77971	0.999995	538	0	0.39478	0.22224	0.22184	0.882724	279	1	0.39478	0.882724	enriched	0.39478	0.22224	not_significant
INPP5D	6	0.77807	0.78434	0.999995	539	1	-0.074573	0.44094	0.58369	0.886493	483	2	-0.074573	0.886493	enriched	-0.074573	0.44094	not_significant
NonTargeting_371	1	0.77879	0.78076	0.999995	540	0	0.39817	0.22121	0.2208	0.882724	278	1	0.39817	0.882724	enriched	0.39817	0.22121	not_significant
OR13A2	6	0.781	0.78679	0.999995	541	1	0.12966	0.026141	0.078805	0.882724	53	2	0.12966	0.882724	enriched	0.12966	0.026141	not_significant
NonTargeting_127	1	0.78121	0.78323	0.999995	542	0	0.41999	0.21879	0.21843	0.882724	277	1	0.41999	0.882724	enriched	0.41999	0.21879	not_significant
NonTargeting_215	1	0.78259	0.78465	0.999995	543	0	0.41394	0.21741	0.21699	0.882724	275	1	0.41394	0.882724	enriched	0.41394	0.21741	not_significant
TAS2R34	6	0.78275	0.78819	0.999995	544	1	0.1365	0.3112	0.46953	0.882724	358	2	0.1365	0.882724	enriched	0.1365	0.3112	not_significant
ABCG3	6	0.7839	0.78912	0.999995	545	1	0.1488	0.11393	0.24051	0.882724	157	2	0.1488	0.882724	enriched	0.1488	0.11393	not_significant
NonTargeting_188	1	0.78534	0.78728	0.999995	546	0	0.40618	0.21466	0.21422	0.882724	274	1	0.40618	0.882724	enriched	0.40618	0.21466	not_significant
NonTargeting_450	1	0.78569	0.7877	0.999995	547	0	0.41179	0.21431	0.21381	0.882724	273	1	0.41179	0.882724	enriched	0.41179	0.21431	not_significant
TAS2R45	6	0.7862	0.79098	0.999995	548	1	-0.13131	0.92891	0.92912	0.999995	795	0	-0.13131	0.999995	enriched	-0.13131	0.92891	not_significant
SESN2	6	0.79353	0.79695	0.999995	549	1	-0.051252	0.06001	0.15629	0.882724	97	2	-0.051252	0.882724	enriched	-0.051252	0.06001	not_significant
SMAD3	6	0.79409	0.79739	0.999995	550	1	-0.3232	0.80913	0.81264	0.966151	757	1	-0.3232	0.966151	enriched	-0.3232	0.80913	not_significant
NonTargeting_161	1	0.79466	0.79644	0.999995	551	0	0.44147	0.20534	0.20507	0.882724	270	1	0.44147	0.882724	enriched	0.44147	0.20534	not_significant
ABCC6	6	0.79519	0.79824	0.999995	552	1	0.14996	0.14338	0.28522	0.882724	196	3	0.14996	0.882724	enriched	0.14996	0.14338	not_significant
SLC6A8	6	0.79574	0.7986	0.999995	553	1	0.23328	0.19909	0.36759	0.882724	260	2	0.23328	0.882724	enriched	0.23328	0.19909	not_significant
NonTargeting_452	1	0.79672	0.79867	0.999995	554	0	0.44584	0.20328	0.20302	0.882724	268	1	0.44584	0.882724	enriched	0.44584	0.20328	not_significant
NonTargeting_68	1	0.79741	0.79941	0.999995	555	0	0.44694	0.20259	0.20229	0.882724	267	1	0.44694	0.882724	enriched	0.44694	0.20259	not_significant
NonTargeting_165	1	0.7981	0.80014	0.999995	556	0	0.42999	0.2019	0.20159	0.882724	266	1	0.42999	0.882724	enriched	0.42999	0.2019	not_significant
NonTargeting_368	1	0.79879	0.80074	0.999995	557	0	0.44564	0.20121	0.20098	0.882724	265	1	0.44564	0.882724	enriched	0.44564	0.20121	not_significant
TAS2R43	6	0.79902	0.8015	0.999995	558	1	0.18865	0.10947	0.23358	0.882724	153	2	0.18865	0.882724	enriched	0.18865	0.10947	not_significant
NonTargeting_155	1	0.79983	0.8018	0.999995	559	0	0.44757	0.20017	0.19981	0.882724	262	1	0.44757	0.882724	enriched	0.44757	0.20017	not_significant
HTR3D	6	0.80011	0.80229	0.999995	560	1	-0.092351	0.029627	0.08796	0.882724	57	1	-0.092351	0.882724	enriched	-0.092351	0.029627	not_significant
NonTargeting_105	1	0.80017	0.80222	0.999995	561	0	0.4411	0.19983	0.19941	0.882724	261	1	0.4411	0.882724	enriched	0.4411	0.19983	not_significant
TAS2R6	6	0.80119	0.80309	0.999995	562	1	0.093921	0.11404	0.24068	0.882724	158	3	0.093921	0.882724	enriched	0.093921	0.11404	not_significant
DDIT4	6	0.80173	0.80352	0.999995	563	1	0.14366	0.021528	0.067153	0.882724	44	2	0.14366	0.882724	enriched	0.14366	0.021528	not_significant
NonTargeting_429	1	0.80293	0.80492	0.999995	564	0	0.45087	0.19707	0.19655	0.882724	259	1	0.45087	0.882724	enriched	0.45087	0.19707	not_significant
NonTargeting_469	1	0.80362	0.80563	0.999995	565	0	0.45687	0.19638	0.1958	0.882724	258	1	0.45687	0.882724	enriched	0.45687	0.19638	not_significant
NonTargeting_87	1	0.80397	0.80598	0.999995	566	0	0.44692	0.19603	0.19546	0.882724	257	1	0.44692	0.882724	enriched	0.44692	0.19603	not_significant
OR16A1	6	0.8044	0.80564	0.999995	567	1	-0.0027703	0.3916	0.5396	0.882724	429	1	-0.0027703	0.882724	enriched	-0.0027703	0.3916	not_significant
REDD1	6	0.80546	0.80646	0.999995	568	1	0.12556	0.43762	0.58078	0.886493	479	2	0.12556	0.886493	enriched	0.12556	0.43762	not_significant
NonTargeting_194	1	0.80638	0.80827	0.999995	569	0	0.4762	0.19362	0.19322	0.882724	254	1	0.4762	0.882724	enriched	0.4762	0.19362	not_significant
VCL	6	0.80756	0.80834	0.999995	570	1	0.32575	0.038667	0.11103	0.882724	72	3	0.32575	0.882724	enriched	0.32575	0.038667	not_significant
NonTargeting_245	1	0.80776	0.80951	0.999995	571	0	0.46347	0.19224	0.19176	0.882724	253	1	0.46347	0.882724	enriched	0.46347	0.19224	not_significant
KCNJ10	6	0.80809	0.80892	0.999995	572	1	0.15996	0.16614	0.31918	0.882724	222	1	0.15996	0.882724	enriched	0.15996	0.16614	not_significant
SLC22A1	6	0.80861	0.80934	0.999995	573	1	-0.0048828	0.51841	0.65654	0.902608	562	1	-0.0048828	0.902608	enriched	-0.0048828	0.51841	not_significant
TAS2R49	6	0.80965	0.81013	0.999995	574	1	0.012218	0.82855	0.82782	0.972637	766	1	0.012218	0.972637	enriched	0.012218	0.82855	not_significant
SLC22A23	6	0.81017	0.8105	0.999995	575	1	-0.02632	0.37216	0.52175	0.882724	411	2	-0.02632	0.882724	enriched	-0.02632	0.37216	not_significant
ABCG2	6	0.81172	0.81176	0.999995	576	1	0.066433	0.50687	0.64499	0.902608	546	2	0.066433	0.902608	enriched	0.066433	0.50687	not_significant
PTEN	6	0.81274	0.81264	0.999995	577	1	0.088276	0.011325	0.039759	0.777895	29	2	0.088276	0.777895	enriched	0.088276	0.011325	not_significant
INPP4B	6	0.81427	0.81387	0.999995	578	1	-0.052146	0.87504	0.8735	0.999995	782	0	-0.052146	0.999995	enriched	-0.052146	0.87504	not_significant
NonTargeting_104	1	0.81466	0.8159	0.999995	579	0	0.48035	0.18534	0.18465	0.882724	251	1	0.48035	0.882724	enriched	0.48035	0.18534	not_significant
TAS2R12	6	0.81478	0.81441	0.999995	580	1	-0.076444	0.67912	0.72924	0.931934	676	1	-0.076444	0.931934	enriched	-0.076444	0.67912	not_significant
NonTargeting_166	1	0.81534	0.81656	0.999995	581	0	0.48151	0.18466	0.18394	0.882724	250	1	0.48151	0.882724	enriched	0.48151	0.18466	not_significant
NonTargeting_300	1	0.81569	0.81688	0.999995	582	0	0.48639	0.18431	0.1836	0.882724	249	1	0.48639	0.882724	enriched	0.48639	0.18431	not_significant
HTR1A	6	0.8163	0.8156	0.999995	583	1	0.11074	0.097397	0.21497	0.882724	136	2	0.11074	0.882724	enriched	0.11074	0.097397	not_significant
NonTargeting_53	1	0.8181	0.8194	0.999995	584	0	0.48493	0.1819	0.18139	0.882724	246	1	0.48493	0.882724	enriched	0.48493	0.1819	not_significant
SLC22A11	6	0.81831	0.81732	0.999995	585	1	0.25979	0.025585	0.07736	0.882724	50	3	0.25979	0.882724	enriched	0.25979	0.025585	not_significant
NonTargeting_83	1	0.81879	0.82006	0.999995	586	0	0.49118	0.18121	0.18076	0.882724	245	1	0.49118	0.882724	enriched	0.49118	0.18121	not_significant
IL6	6	0.81881	0.81765	0.999995	587	1	-0.12732	0.078991	0.18583	0.882724	113	1	-0.12732	0.882724	enriched	-0.12732	0.078991	not_significant
CHRNA1	6	0.8193	0.81805	0.999995	588	1	0.0065925	0.51718	0.65536	0.902608	561	2	0.0065925	0.902608	enriched	0.0065925	0.51718	not_significant
GRIA4	6	0.8198	0.81851	0.999995	589	1	-0.21574	0.88183	0.88023	0.999995	785	0	-0.21574	0.999995	enriched	-0.21574	0.88183	not_significant
SRC	6	0.8203	0.81882	0.999995	590	1	-0.13862	0.83966	0.83819	0.97716	772	1	-0.13862	0.97716	enriched	-0.13862	0.83966	not_significant
NonTargeting_243	1	0.82052	0.82166	0.999995	591	0	0.49339	0.17948	0.17912	0.882724	243	1	0.49339	0.882724	enriched	0.49339	0.17948	not_significant
NonTargeting_435	1	0.82086	0.82204	0.999995	592	0	0.49613	0.17914	0.17884	0.882724	242	1	0.49613	0.882724	enriched	0.49613	0.17914	not_significant
PDGFRB	6	0.82128	0.81974	0.999995	593	1	0.11609	0.44425	0.58706	0.886493	486	2	0.11609	0.886493	enriched	0.11609	0.44425	not_significant
HTR7	6	0.82178	0.82023	0.999995	594	1	-0.053107	0.24139	0.41079	0.882724	294	1	-0.053107	0.882724	enriched	-0.053107	0.24139	not_significant
TAS2R27	6	0.82276	0.82103	0.999995	595	1	0.20657	0.18263	0.34373	0.882724	247	2	0.20657	0.882724	enriched	0.20657	0.18263	not_significant
RHEB	6	0.82325	0.82153	0.999995	596	1	0.0028628	0.84586	0.84408	0.98032	775	1	0.0028628	0.98032	enriched	0.0028628	0.84586	not_significant
CXCL2	6	0.82373	0.82198	0.999995	597	1	0.034098	0.089781	0.20293	0.882724	124	2	0.034098	0.882724	enriched	0.034098	0.089781	not_significant
NonTargeting_103	1	0.82397	0.82503	0.999995	598	0	0.49291	0.17603	0.17588	0.882724	241	1	0.49291	0.882724	enriched	0.49291	0.17603	not_significant
TAS2R5	6	0.82422	0.82246	0.999995	599	1	0.021485	0.22879	0.39929	0.882724	284	2	0.021485	0.882724	enriched	0.021485	0.22879	not_significant
NonTargeting_271	1	0.82466	0.82565	0.999995	600	0	0.4943	0.17534	0.17537	0.882724	240	1	0.4943	0.882724	enriched	0.4943	0.17534	not_significant
CCL20	6	0.8247	0.82287	0.999995	601	1	-0.014106	0.40916	0.55475	0.882724	453	1	-0.014106	0.882724	enriched	-0.014106	0.40916	not_significant
CHRNB1	6	0.82519	0.82341	0.999995	602	1	0.17241	0.5059	0.644	0.902608	544	1	0.17241	0.902608	enriched	0.17241	0.5059	not_significant
NonTargeting_315	1	0.82534	0.82639	0.999995	603	0	0.49313	0.17466	0.17479	0.882724	238	1	0.49313	0.882724	enriched	0.49313	0.17466	not_significant
NonTargeting_256	1	0.82638	0.82727	0.999995	604	0	0.50598	0.17362	0.17365	0.882724	237	1	0.50598	0.882724	enriched	0.50598	0.17362	not_significant
E2F5	6	0.82664	0.82451	0.999995	605	1	0.11379	0.7862	0.79518	0.958045	745	1	0.11379	0.958045	enriched	0.11379	0.7862	not_significant
CACNA5A	6	0.82759	0.82532	0.999995	606	1	-0.040338	0.81325	0.81561	0.967126	758	1	-0.040338	0.967126	enriched	-0.040338	0.81325	not_significant
NonTargeting_363	1	0.82776	0.8287	0.999995	607	0	0.49943	0.17224	0.1722	0.882724	234	1	0.49943	0.882724	enriched	0.49943	0.17224	not_significant
GRIK2	6	0.82855	0.82613	0.999995	608	1	0.36997	0.07679	0.18252	0.882724	109	3	0.36997	0.882724	enriched	0.36997	0.07679	not_significant
NonTargeting_265	1	0.82879	0.82954	0.999995	609	0	0.51266	0.17121	0.17112	0.882724	231	1	0.51266	0.882724	enriched	0.51266	0.17121	not_significant
NonTargeting_285	1	0.82948	0.83033	0.999995	610	0	0.51031	0.17052	0.17042	0.882724	230	1	0.51031	0.882724	enriched	0.51031	0.17052	not_significant
KCNK17	6	0.8295	0.82699	0.999995	611	1	-0.084132	0.71065	0.74701	0.939182	698	1	-0.084132	0.939182	enriched	-0.084132	0.71065	not_significant
NonTargeting_264	1	0.82983	0.83072	0.999995	612	0	0.52626	0.17017	0.17015	0.882724	229	1	0.52626	0.882724	enriched	0.52626	0.17017	not_significant
NonTargeting_133	1	0.83017	0.83107	0.999995	613	0	0.51072	0.16983	0.16982	0.882724	228	1	0.51072	0.882724	enriched	0.51072	0.16983	not_significant
ABCC3	6	0.83044	0.82797	0.999995	614	1	0.24793	0.019495	0.061391	0.882724	40	2	0.24793	0.882724	enriched	0.24793	0.019495	not_significant
NonTargeting_425	1	0.83052	0.83146	0.999995	615	0	0.51748	0.16948	0.16952	0.882724	227	1	0.51748	0.882724	enriched	0.51748	0.16948	not_significant
NonTargeting_459	1	0.83086	0.83173	0.999995	616	0	0.51699	0.16914	0.16914	0.882724	226	1	0.51699	0.882724	enriched	0.51699	0.16914	not_significant
KCNK15	6	0.83091	0.82842	0.999995	617	1	-0.073833	0.90396	0.90331	0.999995	789	0	-0.073833	0.999995	enriched	-0.073833	0.90396	not_significant
GABRA3	6	0.83325	0.83098	0.999995	618	1	0.3883	0.031124	0.091834	0.882724	61	3	0.3883	0.882724	enriched	0.3883	0.031124	not_significant
NonTargeting_428	1	0.83362	0.83443	0.999995	619	0	0.52021	0.16638	0.16618	0.882724	223	1	0.52021	0.882724	enriched	0.52021	0.16638	not_significant
KCNK3	6	0.83372	0.8314	0.999995	620	1	0.10019	0.24846	0.41691	0.882724	302	2	0.10019	0.882724	enriched	0.10019	0.24846	not_significant
SLC6A15	6	0.8351	0.83291	0.999995	621	1	0.14396	0.40648	0.55216	0.882724	449	2	0.14396	0.882724	enriched	0.14396	0.40648	not_significant
OR1A1	6	0.83556	0.83349	0.999995	622	1	0.31201	0.16807	0.32202	0.882724	225	3	0.31201	0.882724	enriched	0.31201	0.16807	not_significant
HTR1B	6	0.83739	0.83514	0.999995	623	1	0.064065	0.83185	0.83092	0.973734	768	1	0.064065	0.973734	enriched	0.064065	0.83185	not_significant
KCNJ1	6	0.8383	0.83614	0.999995	624	1	0.40306	0.052793	0.14427	0.882724	91	3	0.40306	0.882724	enriched	0.40306	0.052793	not_significant
NonTargeting_392	1	0.83845	0.83941	0.999995	625	0	0.52275	0.16155	0.16115	0.882724	220	1	0.52275	0.882724	enriched	0.52275	0.16155	not_significant
TAS2R26	6	0.83876	0.83652	0.999995	626	1	-0.068055	0.79684	0.80314	0.95993	751	1	-0.068055	0.95993	enriched	-0.068055	0.79684	not_significant
NonTargeting_29	1	0.83879	0.8397	0.999995	627	0	0.52499	0.16121	0.16082	0.882724	219	1	0.52499	0.882724	enriched	0.52499	0.16121	not_significant
CXCL8	6	0.84011	0.83797	0.999995	628	1	0.56928	0.0042397	0.017547	0.529351	21	4	0.56928	0.529351	enriched	0.56928	0.0042397	not_significant
SCN3A	6	0.84056	0.83837	0.999995	629	1	-0.045598	0.077058	0.18294	0.882724	111	2	-0.045598	0.882724	enriched	-0.045598	0.077058	not_significant
NonTargeting_33	1	0.84086	0.84179	0.999995	630	0	0.51407	0.15914	0.15873	0.882724	218	1	0.51407	0.882724	enriched	0.51407	0.15914	not_significant
OR6A1	6	0.84189	0.83963	0.999995	631	0	0.33211	0.03556	0.10303	0.882724	67	3	0.33211	0.882724	enriched	0.33211	0.03556	not_significant
TGFBR1	6	0.84234	0.84026	0.999995	632	0	0.35784	0.12568	0.2583	0.882724	175	3	0.35784	0.882724	enriched	0.35784	0.12568	not_significant
SLC22A21	6	0.84322	0.8413	0.999995	633	0	-0.098188	0.34505	0.49882	0.882724	386	1	-0.098188	0.882724	enriched	-0.098188	0.34505	not_significant
NonTargeting_408	1	0.84397	0.8448	0.999995	634	0	0.52905	0.15603	0.15545	0.882724	214	1	0.52905	0.882724	enriched	0.52905	0.15603	not_significant
NonTargeting_1	1	0.84431	0.84504	0.999995	635	0	0.53383	0.15569	0.15518	0.882724	213	1	0.53383	0.882724	enriched	0.53383	0.15569	not_significant
OR10A2	6	0.84455	0.84261	0.999995	636	0	0.017161	0.22313	0.39441	0.882724	281	1	0.017161	0.882724	enriched	0.017161	0.22313	not_significant
SCN5A	6	0.84498	0.84299	0.999995	637	0	0.026858	0.34651	0.49993	0.882724	388	1	0.026858	0.882724	enriched	0.026858	0.34651	not_significant
NonTargeting_82	1	0.84569	0.8465	0.999995	638	0	0.54543	0.15431	0.15403	0.882724	211	1	0.54543	0.882724	enriched	0.54543	0.15431	not_significant
NonTargeting_143	1	0.84672	0.84768	0.999995	639	0	0.54009	0.15328	0.15309	0.882724	209	1	0.54009	0.882724	enriched	0.54009	0.15328	not_significant
NonTargeting_4	1	0.84707	0.84806	0.999995	640	0	0.5479	0.15293	0.15278	0.882724	208	1	0.5479	0.882724	enriched	0.5479	0.15293	not_significant
MMP9	6	0.84716	0.84513	0.999995	641	0	0.30387	0.063428	0.16133	0.882724	101	3	0.30387	0.882724	enriched	0.30387	0.063428	not_significant
GRIN1	6	0.84759	0.84558	0.999995	642	0	0.41569	0.025619	0.077478	0.882724	51	4	0.41569	0.882724	enriched	0.41569	0.025619	not_significant
TAS2R25	6	0.84802	0.84594	0.999995	643	0	0.13592	0.017042	0.05499	0.882724	37	3	0.13592	0.882724	enriched	0.13592	0.017042	not_significant
TAS2R23	6	0.84845	0.84633	0.999995	644	0	-0.091176	0.13361	0.27066	0.882724	182	1	-0.091176	0.882724	enriched	-0.091176	0.13361	not_significant
NonTargeting_434	1	0.84879	0.84976	0.999995	645	0	0.52646	0.15121	0.15129	0.882724	206	1	0.52646	0.882724	enriched	0.52646	0.15121	not_significant
SLC22A10	6	0.84888	0.84679	0.999995	646	0	-0.27332	0.99484	0.99444	0.999995	803	0	-0.27332	0.999995	enriched	-0.27332	0.99484	not_significant
TIMP3	6	0.84931	0.84725	0.999995	647	0	0.49928	0.005532	0.022316	0.608608	23	5	0.49928	0.608608	enriched	0.49928	0.005532	not_significant
TGFB1	6	0.84973	0.84767	0.999995	648	0	0.28166	0.12378	0.25543	0.882724	172	3	0.28166	0.882724	enriched	0.28166	0.12378	not_significant
NonTargeting_379	1	0.85086	0.85163	0.999995	649	0	0.53394	0.14914	0.14932	0.882724	204	1	0.53394	0.882724	enriched	0.53394	0.14914	not_significant
FLNB	6	0.85101	0.84884	0.999995	650	0	0.11845	0.72435	0.75489	0.944012	708	1	0.11845	0.944012	enriched	0.11845	0.72435	not_significant
KCNK7	6	0.85143	0.84935	0.999995	651	0	0.11898	0.20385	0.37413	0.882724	269	2	0.11898	0.882724	enriched	0.11898	0.20385	not_significant
CCL5	6	0.85353	0.8516	0.999995	652	0	-0.045049	0.35373	0.50565	0.882724	400	2	-0.045049	0.882724	enriched	-0.045049	0.35373	not_significant
TSC1	6	0.85395	0.85216	0.999995	653	0	0.17082	0.074575	0.17901	0.882724	107	3	0.17082	0.882724	enriched	0.17082	0.074575	not_significant
NonTargeting_235	1	0.85397	0.85457	0.999995	654	0	0.5386	0.14603	0.14636	0.882724	200	1	0.5386	0.882724	enriched	0.5386	0.14603	not_significant
NonTargeting_25	1	0.85466	0.85529	0.999995	655	0	0.55856	0.14534	0.14568	0.882724	199	1	0.55856	0.882724	enriched	0.55856	0.14534	not_significant
IL8	6	0.85478	0.85305	0.999995	656	0	0.12331	0.14275	0.28421	0.882724	195	1	0.12331	0.882724	enriched	0.12331	0.14275	not_significant
CDKN1A	6	0.85519	0.85345	0.999995	657	0	0.13573	0.87865	0.87699	0.999995	783	0	0.13573	0.999995	enriched	0.13573	0.87865	not_significant
